mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile1,ImageFile2,MatchSimilar,SequenceNumber,participant,source,date,expName,psychopyVersion,OS,frameRate
0.573107639,-0.255242106,1,0,1,6.19502,number12,0,10,10,10,1,IMS/11-MytiopsisSallei-01.jpg,SimilarSameFamily/11-02-DreissenaPolymorpha.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.349050463,-0.255634291,1,0,1,4.39938,number3,0,11,11,11,1,IMS/05-CodiumFragile-03.jpg,SimilarSameFamily/05-03-TydemaniaExpeditions.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.349050463,-0.255634291,1,0,1,2.494645,number3,0,12,12,12,1,IMS/03-CarcinusMaenas-03.jpg,Match/03-CarcinusMaenas-06.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.45496582,-0.247562798,1,0,1,3.21038,number2,0,13,13,13,1,IMS/14-PernaPerna-03.jpg,SimilarSameFamily/14-02-AulacomyaAtra.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.556665209,-0.245342746,1,0,1,2.261885,number1,0,14,14,14,1,IMS/07-EuchoneLimnicola-04.jpg,SimilarSameFamily/07-01-EudistyliaPolymorpha.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.471598985,-0.274871555,1,0,1,3.46533,number11,0,15,15,15,1,IMS/10-MyaJaponica-04.jpg,SimilarSameOrder/10-01-CyrtopdariaKurriana.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.114494222,-0.249621379,1,0,1,4.77721,number7,0,16,16,16,1,IMS/03-CarcinusMaenas-04.jpg,SimilarSameGenus/03-03-CarcinusAestuarii.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.452703145,-0.279326443,1,0,1,3.362295,number2,0,17,17,17,1,IMS/03-CarcinusMaenas-01.jpg,SimilarSameFamily/03-01-NectocarcinusIntegifrons.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.165562948,-0.27914917,1,0,1,6.04715,number8,0,18,18,18,1,IMS/09-HydroidesSanctaecrucis-04.jpg,SimilarSameFamily/09-01-ChitinopomaSerrula.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.565752953,-0.232718302,1,0,1,2.093185,number1,0,19,19,19,1,IMS/15-PernaViridis-02.jpg,SimilarSameOrder/15-03-SeptiferBilocularis.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.09896403,-0.276249457,1,0,1,7.231145,number6,0,20,20,20,1,IMS/18-SabellaSpallanzanii-02.jpg,SimilarSameGenus/18-01-SabellaPavonina.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.347333374,-0.278326823,1,0,1,4.23159,number3,0,21,21,21,1,IMS/08-HemigrapsusSanguineus-03.jpg,SimilarSameGenus/08-01-HemigrapsusOregonesis.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.4708117,-0.268169013,1,0,1,3.6118,number2,0,22,22,22,1,IMS/06-CrepidulaFornicata-04.jpg,SimilarSameOrder/06-01-EcrobiaTruncata.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.53629893,-0.261058485,1,0,1,2.062445,number1,0,23,23,23,1,IMS/07-EuchoneLimnicola-01.jpg,SimilarSameOrder/07-02-SpirobranchusGigenteus.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.430884738,-0.267992554,1,0,1,4.28548,number11,0,24,24,24,1,IMS/01-VaricorbulaGibba-03.jpg,Match/01-VaricorbulaGibba-07.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.080698513,-0.27410475,1,0,1,6.530005,number6,0,25,25,25,1,IMS/06-CrepidulaFornicata-02.jpg,Match/06-CrepidulaFornicata-05.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.432728339,-0.254111192,1,0,1,3.082065,number2,0,26,26,26,1,IMS/08-HemigrapsusSanguineus-01.jpg,SimilarSameFamily/08-01-CyclograpsusGranulatus.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.492081367,-0.257575412,1,0,1,2.862815,number2,0,27,27,27,1,IMS/06-CrepidulaFornicata-03.jpg,SimilarSameFamily/06-01-CalyptraeaCentralis.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.492081367,-0.257575412,1,0,1,3.77828,number2,0,28,28,28,1,IMS/09-HydroidesSanctaecrucis-02.jpg,SimilarSameOrder/09-01-PseudobranchiommaLonga.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.492081367,-0.257575412,1,0,1,2.61115,number2,0,29,29,29,1,IMS/13-PernaCanaliculus-01.jpg,SimilarSameFamily/13-02-BrachidontesDomingensis.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.485793728,-0.276775309,1,0,1,6.129435,number11,0,30,30,30,1,IMS/12-PatiriellaRegularis-03.jpg,SimilarSameGenus/12-01-PatiriellaMortenseni.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.10751024,-0.248550958,1,0,1,6.59556,number7,0,31,31,31,1,IMS/08-HemigrapsusSanguineus-04.jpg,SimilarSameOrder/08-01-GeograpsusLividus.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.10751024,-0.248550958,1,0,1,2.42912,number7,0,32,32,32,1,IMS/10-MyaJaponica-01.jpg,SimilarSameFamily/10-01-SpheniaBinghami.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.10751024,-0.248550958,1,0,1,2.396135,number7,0,33,33,33,1,IMS/13-PernaCanaliculus-03.jpg,SimilarSameGenus/13-01-PernaPerna.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.10751024,-0.248550958,1,0,1,1.3142,number7,0,34,34,34,1,IMS/13-PernaCanaliculus-02.jpg,SimilarSameOrder/13-02-SeptiferBilocularis.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.532305366,-0.249711711,1,0,1,3.178995,number1,0,35,35,35,1,IMS/02-AsteriasAmurensis-01.jpg,SimilarSameOrder/02-01-HeliasterKubiniji.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.543421309,-0.275616726,1,0,1,4.308915,number1,0,36,36,36,1,IMS/17-RapanaVenosa-03.jpg,SimilarSameOrder/17-01-MarginelleMosaica.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.58519455,-0.262661268,1,0,1,1.880065,number1,0,37,37,37,1,IMS/11-MytiopsisSallei-02.jpg,SimilarSameOrder/11-01-AcanthocardiaAculeata.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.551315426,-0.262349311,1,0,1,3.12862,number1,0,38,38,38,1,IMS/15-PernaViridis-04.jpg,SimilarSameFamily/15-01-TrichomyaHirsuta.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.56340605,-0.259478692,1,0,1,4.91129,number1,0,39,39,39,1,IMS/18-SabellaSpallanzanii-01.jpg,SimilarSameOrder/18-01-FicopomatusEnigmaticus.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.492390205,-0.282016127,1,0,1,3.844135,number2,0,40,40,40,1,IMS/14-PernaPerna-01.jpg,SimilarSameOrder/14-01-SeptiferBilocularis.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.108852878,-0.28897678,1,0,1,4.709975,number6,0,41,41,41,1,IMS/02-AsteriasAmurensis-02.jpg,SimilarSameGenus/02-01-AsteriasRubens.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.304226888,-0.274594116,1,0,1,3.479715,number4,0,42,42,42,1,IMS/10-MyaJaponica-02.jpg,SimilarSameGenus/10-02-MyaTruncata.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.496469184,-0.268391927,1,0,1,4.44405,number11,0,43,43,43,1,IMS/05-CodiumFragile-02.jpg,SimilarSameGenus/05-01-CodiumTomentosum.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.455762804,-0.26219774,1,0,1,1.71302,number2,0,44,44,44,1,IMS/04-CharybdisJaponica-04.jpg,SimilarSameGenus/04-01-CharybdisHawaiensis.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.091108941,-0.260333116,1,0,1,3.513205,number6,0,45,45,45,1,IMS/17-RapanaVenosa-01.jpg,SimilarSameFamily/17-01-AcanthinaMonodon.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.464001397,-0.243144396,1,0,1,1.38021,number2,0,46,46,46,1,IMS/03-CarcinusMaenas-02.jpg,SimilarSameOrder/03-01-TrichopeltarionNobile.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.464001397,-0.243144396,1,0,1,3.71102,number2,0,47,47,47,1,IMS/12-PatiriellaRegularis-04.jpg,SimilarSameOrder/12-01-AnthasterValvulatus.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.463733385,-0.244210748,1,0,1,1.424385,number2,0,48,48,48,1,IMS/12-PatiriellaRegularis-01.jpg,SimilarSameFamily/12-01-PseudonepanthiaTroughtoni.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.21454305,-0.284634467,1,0,1,3.914705,number8,0,49,49,49,1,IMS/18-SabellaSpallanzanii-04.jpg,Match/18-SabellaSpallanzanii-06.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.393897027,-0.261755371,1,0,1,2.41327,number10,0,50,50,50,1,IMS/15-PernaViridis-03.jpg,Match/15-PernaViridis-06.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.39146837,-0.2409729,1,0,1,5.39572,number10,0,51,51,51,1,IMS/07-EuchoneLimnicola-02.jpg,Match/07-EuchoneLimnicola-07.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.450459595,-0.237208523,1,0,1,3.06181,number2,0,52,52,52,1,IMS/02-AsteriasAmurensis-03.jpg,SimilarSameFamily/02-01-PiasterOchraceus.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.450459595,-0.237208523,1,0,1,3.093885,number2,0,53,53,53,1,IMS/05-CodiumFragile-01.jpg,Match/05-CodiumFragile-07.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.349653727,-0.278749457,1,0,1,3.2975,number10,0,54,54,54,1,IMS/14-PernaPerna-04.jpg,SimilarSameGenus/14-02-PernaViridis.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.411939426,-0.275831028,1,0,1,2.211555,number10,0,55,55,55,1,IMS/10-MyaJaponica-03.jpg,Match/10-MyaJaponica-05.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.596422848,-0.255020481,1,0,1,1.896845,number1,0,56,56,56,1,IMS/04-CharybdisJaponica-01.jpg,SimilarSameOrder/04-01-CalappaCalappa.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.535752903,-0.277665609,1,0,1,5.11049,number12,0,57,57,57,1,IMS/13-PernaCanaliculus-04.jpg,Match/13-PernaCanaliculus-06.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.385624051,-0.292431369,1,0,1,1.86238,number3,0,58,58,58,1,IMS/16-PotamocorbulaAmurensis-02.jpg,SimilarSameFamily/16-02-CorbulaSulcata.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.082166477,-0.267821384,1,0,1,5.37976,number7,0,59,59,59,1,IMS/01-VaricorbulaGibba-02.jpg,SimilarSameFamily/01-01-LentidiumMediterraneum.jpg,SimilarSameFamily,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.11594401,-0.261792399,1,0,1,3.09545,number7,0,60,60,60,1,IMS/14-PernaPerna-02.jpg,Match/14-PernaPerna-07.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.599725071,-0.269182671,1,0,1,2.959055,number12,0,61,61,61,1,IMS/09-HydroidesSanctaecrucis-03.jpg,Match/09-HydroidesSanctaecrucis-05.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.113767768,-0.25239719,1,0,1,3.31836,number6,0,62,62,62,1,IMS/02-AsteriasAmurensis-04.jpg,Match/02-AsteriasAmurensis-06.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.492014431,-0.261118503,1,0,1,6.59559,number11,0,63,63,63,1,IMS/08-HemigrapsusSanguineus-02.jpg,Match/08-HemigrapsusSanguineus-05.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.057422011,-0.249615614,1,0,1,2.47888,number6,0,64,64,64,1,IMS/16-PotamocorbulaAmurensis-03.jpg,Match/16-PotamocorbulaAmurensis-06.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.082792562,-0.258044366,1,0,1,3.497885,number7,0,65,65,65,1,IMS/17-RapanaVenosa-04.jpg,SimilarSameGenus/17-01-RapanaBezoar.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.213135986,-0.280382351,1,0,1,2.56138,number8,0,66,66,66,1,IMS/16-PotamocorbulaAmurensis-04.jpg,SimilarSameGenus/16-01-PotamorcorubulaLaevis.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.397712538,-0.267832777,1,0,1,8.34747,number10,0,67,67,67,1,IMS/04-CharybdisJaponica-02.jpg,Match/04-CharybdisJaponica-06.jpg,Match,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.10124722,-0.27528049,1,0,1,3.028685,number6,0,68,68,68,1,IMS/01-VaricorbulaGibba-04.jpg,SimilarSameOrder/01-02-BarneaTruncata.jpg,SimilarSameOrder,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.569629313,-0.278467068,1,0,1,4.72883,number12,0,69,69,69,1,IMS/15-PernaViridis-01.jpg,SimilarSameGenus/15-02-PernaCanaliculus.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.551622993,-0.259978977,1,0,1,2.132765,number12,0,70,70,70,1,IMS/11-MytiopsisSallei-04.jpg,SimilarSameGenus/11-01-MytilopsisLeucophaeta.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.390002035,-0.261156413,1,0,1,4.28064,number10,0,71,71,71,1,IMS/09-HydroidesSanctaecrucis-01.jpg,SimilarSameGenus/09-01-HydroidesDianthus.jpg,SimilarSameGenus,14,33823,2,2021-03-31_18h38.12.211,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
