mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile1,ImageFile2,MatchSimilar,SequenceNumber,participant,source,date,expName,psychopyVersion,OS,frameRate
0.564500868,-0.268641493,1,0,0,8.00025,number12,0,16,16,16,1,IMS/07-EuchoneLimnicola-04.jpg,SimilarSameOrder/07-01-SpirobranchusGigenteus.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.553320313,-0.260394965,1,0,0,2.40991,number1,0,17,17,17,1,IMS/13-PernaCanaliculus-02.jpg,SimilarSameFamily/13-01-BrachidontesDomingensis.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.587912326,-0.272734375,1,0,0,2.930745,number12,0,18,18,18,1,IMS/10-MyaJaponica-01.jpg,SimilarSameOrder/10-01-PanopeaAbrupta.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.550855035,-0.262005208,1,0,0,7.277145,number12,0,19,19,19,1,IMS/10-MyaJaponica-02.jpg,Match/10-MyaJaponica-07.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.525238715,-0.245164931,1,0,0,10.12799,number12,0,20,20,20,1,IMS/17-RapanaVenosa-02.jpg,Match/17-RapanaVenosa-05.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.574023437,-0.245282118,1,0,0,5.812675,number12,0,21,21,21,1,IMS/01-VaricorbulaGibba-02.jpg,SimilarSameGenus/01-02-VaricorbulaOperculata.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.574283854,-0.245542535,1,0,0,3.500125,number12,0,22,22,22,1,IMS/09-HydroidesSanctaecrucis-01.jpg,SimilarSameOrder/09-01-MyxicolaInfundibulum.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.532951389,-0.264969618,1,0,0,6.09391,number1,0,23,23,23,1,IMS/12-PatiriellaRegularis-04.jpg,SimilarSameOrder/12-01-TosiaMagnifica.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.588628472,-0.25530816,1,0,0,6.01197,number12,0,24,24,24,1,IMS/04-CharybdisJaponica-04.jpg,Match/04-CharybdisJaponica-05.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.573967014,-0.273993056,1,0,0,2.380885,number1,0,25,25,25,1,IMS/16-PotamocorbulaAmurensis-01.jpg,Match/16-PotamocorbulaAmurensis-05.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.583476563,-0.270928819,1,0,0,2.14824,number1,0,26,26,26,1,IMS/01-VaricorbulaGibba-04.jpg,Match/01-VaricorbulaGibba-05.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.598758681,-0.239631076,1,0,0,4.878395,number12,0,27,27,27,1,IMS/15-PernaViridis-02.jpg,SimilarSameGenus/15-02-PernaCanaliculus.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.578741319,-0.269392361,1,0,0,3.211875,number1,0,28,28,28,1,IMS/04-CharybdisJaponica-01.jpg,SimilarSameGenus/04-01-CharybdisHellerii.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.549405382,-0.254778646,1,0,0,3.745585,number12,0,29,29,29,1,IMS/11-MytiopsisSallei-03.jpg,SimilarSameFamily/11-01-DreissenaPolymorpha.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.582213542,-0.234548611,1,0,0,3.232345,number12,0,30,30,30,1,IMS/11-MytiopsisSallei-02.jpg,SimilarSameGenus/11-02-MytilopsisLeucophaeta.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.582213542,-0.234548611,1,0,0,1.614595,number12,0,31,31,31,1,IMS/13-PernaCanaliculus-01.jpg,Match/13-PernaCanaliculus-07.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.549118924,-0.238059896,1,0,0,3.214735,number12,0,32,32,32,1,IMS/18-SabellaSpallanzanii-04.jpg,SimilarSameGenus/18-02-SabellaPavonina.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.565659722,-0.265824653,1,0,0,1.979545,number1,0,33,33,33,1,IMS/01-VaricorbulaGibba-03.jpg,SimilarSameFamily/01-01-CorbulaNasuta.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.587092014,-0.254236111,1,0,0,3.7812,number12,0,34,34,34,1,IMS/16-PotamocorbulaAmurensis-04.jpg,SimilarSameFamily/16-01-CaryocorbulaContracta.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.548138021,-0.238467882,1,0,0,1.979175,number1,0,35,35,35,1,IMS/15-PernaViridis-01.jpg,SimilarSameOrder/15-01-SeptiferBilocularis.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.603224826,-0.223463542,1,0,0,2.18112,number1,0,36,36,36,1,IMS/08-HemigrapsusSanguineus-03.jpg,SimilarSameFamily/08-01-CyclograpsusGranulatus.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.577894965,-0.261540799,1,0,0,10.163055,number12,0,37,37,37,1,IMS/03-CarcinusMaenas-04.jpg,SimilarSameGenus/03-02-CarcinusAestuarii.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.536922743,-0.258020833,1,0,0,2.6989,number1,0,38,38,38,1,IMS/03-CarcinusMaenas-02.jpg,SimilarSameOrder/03-01-ParagrapsusQuadridentatus.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.566163194,-0.270546875,1,0,0,2.280995,number1,0,39,39,39,1,IMS/06-CrepidulaFornicata-01.jpg,SimilarSameOrder/06-01-EcrobiaTruncata.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.563020833,-0.274079861,1,0,0,1.73076,number1,0,40,40,40,1,IMS/16-PotamocorbulaAmurensis-02.jpg,SimilarSameOrder/16-02-CytodariaSiliqua.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.562769097,-0.250603299,1,0,0,1.74588,number12,0,41,41,41,1,IMS/15-PernaViridis-03.jpg,Match/15-PernaViridis-06.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.572196181,-0.271163194,1,0,0,2.38218,number1,0,42,42,42,1,IMS/02-AsteriasAmurensis-04.jpg,SimilarSameFamily/02-01-PiasterOchraceus.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.560078125,-0.240598958,1,0,0,3.248745,number12,0,43,43,43,1,IMS/10-MyaJaponica-04.jpg,SimilarSameFamily/10-01-SpheniaBinghami.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.562990451,-0.253519965,1,0,0,11.512205,number12,0,44,44,44,1,IMS/06-CrepidulaFornicata-04.jpg,SimilarSameGenus/06-01-CrepidulaConvexa.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.577829861,-0.262847222,1,0,0,5.3829,number12,0,45,45,45,1,IMS/17-RapanaVenosa-01.jpg,SimilarSameGenus/17-02-RapanaBezoar.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.577829861,-0.262847222,1,0,0,1.779955,number12,0,46,46,46,1,IMS/09-HydroidesSanctaecrucis-03.jpg,Match/09-HydroidesSanctaecrucis-06.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.558029514,-0.247374132,1,0,0,2.845145,number1,0,47,47,47,1,IMS/12-PatiriellaRegularis-03.jpg,Match/12-PatiriellaRegularis-06.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.556584201,-0.28999566,1,0,0,2.53452,number1,0,48,48,48,1,IMS/06-CrepidulaFornicata-02.jpg,SimilarSameFamily/06-01-CalyptraeaCentralis.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.564505208,-0.248723958,1,0,0,2.24744,number1,0,49,49,49,1,IMS/11-MytiopsisSallei-04.jpg,SimilarSameOrder/11-01-AcanthocardiaTuberculata.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.590928819,-0.258207465,1,0,0,2.633,number12,0,50,50,50,1,IMS/13-PernaCanaliculus-03.jpg,SimilarSameGenus/13-02-PernaViridis.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.583784722,-0.26359375,1,0,0,2.51583,number1,0,51,51,51,1,IMS/08-HemigrapsusSanguineus-02.jpg,SimilarSameOrder/08-01-Goniopsis-Cruentata.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.574513889,-0.265542535,1,0,0,3.051035,number12,0,52,52,52,1,IMS/14-PernaPerna-01.jpg,Match/14-PernaPerna-05.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.560559896,-0.261180556,1,0,0,2.582805,number1,0,53,53,53,1,IMS/14-PernaPerna-04.jpg,SimilarSameFamily/14-02-AulacomyaAtra.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.570086806,-0.267039931,1,0,0,2.46416,number1,0,54,54,54,1,IMS/14-PernaPerna-02.jpg,SimilarSameGenus/14-02-PernaViridis.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.572100694,-0.225186632,1,0,0,3.68176,number12,0,55,55,55,1,IMS/18-SabellaSpallanzanii-02.jpg,SimilarSameOrder/18-01-FicopomatusEnigmaticus.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.561471354,-0.274874132,1,0,0,1.81202,number1,0,56,56,56,1,IMS/06-CrepidulaFornicata-03.jpg,Match/06-CrepidulaFornicata-07.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.592543403,-0.240876736,1,0,0,1.664915,number12,0,57,57,57,1,IMS/07-EuchoneLimnicola-03.jpg,Match/07-EuchoneLimnicola-06.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.60453125,-0.277078993,1,0,0,7.314425,number12,0,58,58,58,1,IMS/03-CarcinusMaenas-01.jpg,Match/03-CarcinusMaenas-07.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.57046441,-0.278289931,1,0,0,1.745585,number1,0,59,59,59,1,IMS/13-PernaCanaliculus-04.jpg,SimilarSameOrder/13-01-SeptiferBilocularis.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.582287326,-0.256905382,1,0,0,2.097745,number1,0,60,60,60,1,IMS/10-MyaJaponica-03.jpg,SimilarSameGenus/10-01-MyaTruncata.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.560373264,-0.254544271,1,0,0,2.56607,number1,0,61,61,61,1,IMS/15-PernaViridis-04.jpg,SimilarSameFamily/15-01-BrachidontesRostratus.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.561584201,-0.246514757,1,0,0,1.899005,number1,0,62,62,62,1,IMS/05-CodiumFragile-02.jpg,SimilarSameFamily/05-03-TydemaniaExpeditions.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.561584201,-0.246514757,1,0,0,1.28508,number1,0,63,63,63,1,IMS/12-PatiriellaRegularis-02.jpg,SimilarSameFamily/12-01-PseudonepanthiaTroughtoni.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.561584201,-0.247304688,1,0,0,3.93147,number1,0,64,64,64,1,IMS/04-CharybdisJaponica-02.jpg,SimilarSameFamily/04-01-PortunusPelagicus.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.561584201,-0.247834201,1,0,0,0.91297,number1,0,65,65,65,1,IMS/16-PotamocorbulaAmurensis-03.jpg,SimilarSameGenus/16-01-PotamorcorubulaLaevis.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.588020833,-0.257322049,1,0,0,2.465085,number12,0,66,66,66,1,IMS/07-EuchoneLimnicola-02.jpg,SimilarSameGenus/07-01-EuchonePapillosa.jpg,SimilarSameGenus,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.570720486,-0.271267361,1,0,0,2.030655,number1,0,67,67,67,1,IMS/17-RapanaVenosa-04.jpg,SimilarSameFamily/17-01-AcanthotrophonCarduus.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.587712674,-0.27671875,1,0,0,5.3004,number12,0,68,68,68,1,IMS/07-EuchoneLimnicola-01.jpg,SimilarSameFamily/07-01-EudistyliaPolymorpha.jpg,SimilarSameFamily,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.579053819,-0.248394097,1,0,0,1.23214,number1,0,69,69,69,1,IMS/14-PernaPerna-03.jpg,SimilarSameOrder/14-03-SeptiferBilocularis.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
0.5265625,-0.243888889,1,0,0,2.183785,number12,0,70,70,70,1,IMS/18-SabellaSpallanzanii-01.jpg,Match/18-SabellaSpallanzanii-06.jpg,Match,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
-0.583224826,-0.231822917,1,0,0,2.660265,number1,0,71,71,71,1,IMS/17-RapanaVenosa-03.jpg,SimilarSameOrder/17-01-MarginelleMosaica.jpg,SimilarSameOrder,42,2689,1,2021-03-30_23h30.25.236,Cognitive Biosecurity - Finding Dory,2020.1.3,MacIntel,60
